34	Se	76	1.e40	0.	0	0.09369999999999999	6.690364898282794e32	2.622234849768504e30	1.1054964539001367e30	75.9192
34	Se	77	1.e40	-0.5	0.5350422	0.0763	6.690364898282794e32	2.622234849768504e30	1.1054964539001367e30	76.9199
34	Se	78	1.e40	0.	0	0.2377	6.690364898282794e32	2.622234849768504e30	1.1054964539001367e30	77.9173
34	Se	80	1.e40	0.	0	0.4961	6.690364898282794e32	2.622234849768504e30	1.1054964539001367e30	79.9165
34	Se	82	1.e40	0.	0	0.0873	6.690364898282794e32	2.622234849768504e30	1.1054964539001367e30	81.9166
35	Br	79	1.e40	-1.5	2.1064	0.5069	5.784908275209729e31	2.557159838570937e30	6.554615538646416e31	78.9183
35	Br	81	1.e40	-1.5	2.270562	0.49310000000000004	5.784908275209729e31	2.557159838570937e30	6.554615538646416e31	80.9162
36	Kr	78	1.e40	0.	0	0.0036	0.	0.	3.1249403341288784e27	77.9203
36	Kr	80	1.e40	0.	0	0.0229	0.	0.	3.1249403341288784e27	79.9163
36	Kr	82	1.e40	0.	0	0.1159	0.	0.	3.1249403341288784e27	81.9134
36	Kr	83	1.e40	4.5	-0.970669	0.115	0.	0.	3.1249403341288784e27	82.9141
36	Kr	84	1.e40	0.	0	0.5699000000000001	0.	0.	3.1249403341288784e27	83.9114
36	Kr	86	1.e40	0.	0	0.1728	0.	0.	3.1249403341288784e27	85.9106
37	Rb	85	1.e40	-2.5	1.35298	0.7217	0.	1.9284881100670677e31	1.2255815041887019e33	84.9117
37	Rb	87	1.5463224e18	-1.5	2.75131	0.2783	0.	1.9284881100670677e31	1.2255815041887019e33	86.9091
38	Sr	84	1.e40	0.	0	0.005600000000000001	0.	6.840448290809992e32	7.172882903446701e33	83.9134
38	Sr	86	1.e40	0.	0	0.0986	0.	6.840448290809992e32	7.172882903446701e33	85.9092
38	Sr	87	1.e40	4.5	-1.0928	0.07	0.	6.840448290809992e32	7.172882903446701e33	86.9088
38	Sr	88	1.e40	0.	0	0.8258	0.	6.840448290809992e32	7.172882903446701e33	87.9056
39	Y	89	1.e40	-0.5	-0.1374154	1	0.	1.265564000826402e32	5.694576294063393e32	88.9058
40	Zr	90	1.e40	0.	0	0.5145000000000001	0.	3.076048974442504e32	2.4878759975445058e33	89.9046
40	Zr	91	1.e40	2.5	-1.30362	0.11220000000000001	0.	3.076048974442504e32	2.4878759975445058e33	90.9056
40	Zr	92	1.e40	0.	0	0.17149999999999999	0.	3.076048974442504e32	2.4878759975445058e33	91.905
40	Zr	94	1.e40	0.	0	0.17379999999999998	0.	3.076048974442504e32	2.4878759975445058e33	93.9063
40	Zr	96	1.e40	0.	0	0.027999999999999997	0.	3.076048974442504e32	2.4878759975445058e33	95.9082
41	Nb	93	1.e40	4.5	6.1705	1	0.	1.7447706046397775e31	3.1944761371708998e32	92.9063
42	Mo	92	1.e40	0.	0	0.14529999999999998	3.441416590892807e32	1.3346373549906316e30	2.0016468626225208e31	91.9068
42	Mo	94	1.e40	0.	0	0.09150000000000001	3.441416590892807e32	1.3346373549906316e30	2.0016468626225208e31	93.905
42	Mo	95	1.e40	2.5	-0.9142	0.1584	3.441416590892807e32	1.3346373549906316e30	2.0016468626225208e31	94.9058
42	Mo	96	1.e40	0.	0	0.16670000000000001	3.441416590892807e32	1.3346373549906316e30	2.0016468626225208e31	95.9046
42	Mo	97	1.e40	2.5	-0.9335	0.096	3.441416590892807e32	1.3346373549906316e30	2.0016468626225208e31	96.906
42	Mo	98	1.e40	0.	0	0.2439	3.441416590892807e32	1.3346373549906316e30	2.0016468626225208e31	97.9054
42	Mo	100	1.e40	0.	0	0.09820000000000001	3.441416590892807e32	1.3346373549906316e30	2.0016468626225208e31	99.9074
44	Ru	96	1.e40	0.	0	0.055400000000000005	2.613392759317351e32	1.994686214946306e29	1.727317700603542e28	95.9075
44	Ru	98	1.e40	0.	0	0.0187	2.613392759317351e32	1.994686214946306e29	1.727317700603542e28	97.9052
44	Ru	99	1.e40	2.5	-0.641	0.1276	2.613392759317351e32	1.994686214946306e29	1.727317700603542e28	98.9059
44	Ru	100	1.e40	0.	0	0.126	2.613392759317351e32	1.994686214946306e29	1.727317700603542e28	99.9042
44	Ru	101	1.e40	2.5	-0.719	0.1706	2.613392759317351e32	1.994686214946306e29	1.727317700603542e28	100.905
44	Ru	102	1.e40	0.	0	0.3155	2.613392759317351e32	1.994686214946306e29	1.727317700603542e28	101.904
44	Ru	104	1.e40	0.	0	0.1862	2.613392759317351e32	1.994686214946306e29	1.727317700603542e28	103.905
45	Rh	103	1.e40	-0.5	-0.884	1	4.748516815742315e31	3.1769156277172885e28	1.1875498027325908e28	102.905
46	Pd	102	1.e40	0.	0	0.0102	1.923558492696473e32	1.817608003711485e29	1.0335031009208795e29	101.905
46	Pd	104	1.e40	0.	0	0.11140000000000001	1.923558492696473e32	1.817608003711485e29	1.0335031009208795e29	103.904
46	Pd	105	1.e40	2.5	-0.642	0.2233	1.923558492696473e32	1.817608003711485e29	1.0335031009208795e29	104.905
46	Pd	106	1.e40	0.	0	0.2733	1.923558492696473e32	1.817608003711485e29	1.0335031009208795e29	105.903
46	Pd	108	1.e40	0.	0	0.2646	1.923558492696473e32	1.817608003711485e29	1.0335031009208795e29	107.903
46	Pd	110	1.e40	0.	0	0.11720000000000001	1.923558492696473e32	1.817608003711485e29	1.0335031009208795e29	109.905
47	Ag	107	1.e40	-0.5	-0.11357	0.5184000000000001	9.182598390539989e30	1.5153876941533883e29	1.278583083027356e30	106.905
47	Ag	109	1.e40	-0.5	0.13056	0.4816	9.182598390539989e30	1.5153876941533883e29	1.278583083027356e30	108.904
48	Cd	106	1.e40	0.	0	0.0125	8.811491074634755e30	8.482509708054695e29	2.3295762870178096e30	105.906
48	Cd	108	1.e40	0.	0	0.0089	8.811491074634755e30	8.482509708054695e29	2.3295762870178096e30	107.904
48	Cd	110	1.e40	0.	0	0.12490000000000001	8.811491074634755e30	8.482509708054695e29	2.3295762870178096e30	109.903
48	Cd	111	1.e40	0.5	-0.5948861	0.128	8.811491074634755e30	8.482509708054695e29	2.3295762870178096e30	110.904
48	Cd	112	1.e40	0.	0	0.2413	8.811491074634755e30	8.482509708054695e29	2.3295762870178096e30	111.902
48	Cd	113	2.840184e23	0.5	-0.6223009	0.1222	8.811491074634755e30	8.482509708054695e29	2.3295762870178096e30	112.904
48	Cd	114	1.e40	0.	0	0.2873	8.811491074634755e30	8.482509708054695e29	2.3295762870178096e30	113.903
48	Cd	116	1.e40	0.	0	0.07490000000000001	8.811491074634755e30	8.482509708054695e29	2.3295762870178096e30	115.904
49	In	113	1.e40	4.5	5.5289	0.0429	0.	4.270981199627349e29	2.432789283910577e30	112.904
49	In	115	1.3885344000000001e22	4.5	5.5408	0.9571	0.	4.270981199627349e29	2.432789283910577e30	114.903
50	Sn	112	1.e40	0.	0	0.0097	2.7813116648155667e31	3.212964025919086e30	3.235414034200993e31	111.904
50	Sn	114	1.e40	0.	0	0.006600000000000001	2.7813116648155667e31	3.212964025919086e30	3.235414034200993e31	113.902
50	Sn	115	1.e40	0.5	-0.91883	0.0034000000000000002	2.7813116648155667e31	3.212964025919086e30	3.235414034200993e31	114.903
50	Sn	116	1.e40	0.	0	0.1454	2.7813116648155667e31	3.212964025919086e30	3.235414034200993e31	115.901
50	Sn	117	1.e40	0.5	-1.00104	0.0768	2.7813116648155667e31	3.212964025919086e30	3.235414034200993e31	116.902
50	Sn	118	1.e40	0.	0	0.2422	2.7813116648155667e31	3.212964025919086e30	3.235414034200993e31	117.901
50	Sn	119	1.e40	0.5	-1.04728	0.0859	2.7813116648155667e31	3.212964025919086e30	3.235414034200993e31	118.903
50	Sn	120	1.e40	0.	0	0.3258	2.7813116648155667e31	3.212964025919086e30	3.235414034200993e31	119.902
50	Sn	122	1.e40	0.	0	0.0463	2.7813116648155667e31	3.212964025919086e30	3.235414034200993e31	121.903
50	Sn	124	1.e40	0.	0	0.0579	2.7813116648155667e31	3.212964025919086e30	3.235414034200993e31	123.905
51	Sb	121	1.e40	2.5	3.3634	0.5721	7.050268726171692e30	1.2082429025430678e29	2.867608409986929e30	120.903
51	Sb	123	1.e40	3.5	2.5498	0.4279	7.050268726171692e30	1.2082429025430678e29	2.867608409986929e30	122.904
52	Te	120	1.e40	0.	0	0.0009	4.398810055967359e31	1.9215733517978567e29	1.3681818181818183e28	119.904
52	Te	122	1.e40	0.	0	0.0255	4.398810055967359e31	1.9215733517978567e29	1.3681818181818183e28	121.903
52	Te	123	3.15576e22	0.5	-0.7369478	0.0089	4.398810055967359e31	1.9215733517978567e29	1.3681818181818183e28	122.904
52	Te	124	1.e40	0.	0	0.047400000000000005	4.398810055967359e31	1.9215733517978567e29	1.3681818181818183e28	123.902
52	Te	125	1.e40	0.5	-0.8885051	0.0707	4.398810055967359e31	1.9215733517978567e29	1.3681818181818183e28	124.904
52	Te	126	1.e40	0.	0	0.1884	4.398810055967359e31	1.9215733517978567e29	1.3681818181818183e28	125.903
52	Te	128	1.e40	0.	0	0.3174	4.398810055967359e31	1.9215733517978567e29	1.3681818181818183e28	127.904
52	Te	130	1.e40	0.	0	0.3408	4.398810055967359e31	1.9215733517978567e29	1.3681818181818183e28	129.906
53	I	127	1.e40	2.5	2.81327	1	6.76443575980982e30	1.5027420492370459e29	6.74080611481053e30	126.904
54	Xe	124	1.e40	0.	0	0.001	0.	0.	2.659395398079105e26	123.905
54	Xe	126	1.e40	0.	0	0.0009	0.	0.	2.659395398079105e26	125.904
54	Xe	128	1.e40	0.	0	0.0191	0.	0.	2.659395398079105e26	127.903
54	Xe	129	1.e40	0.5	-0.777976	0.264	0.	0.	2.659395398079105e26	128.904
54	Xe	130	1.e40	0.	0	0.04070000000000001	0.	0.	2.659395398079105e26	129.903
54	Xe	131	1.e40	1.5	0.6915	0.21230000000000002	0.	0.	2.659395398079105e26	130.905
54	Xe	132	1.e40	0.	0	0.2691	0.	0.	2.659395398079105e26	131.904
54	Xe	134	1.e40	0.	0	0.10439999999999999	0.	0.	2.659395398079105e26	133.905
54	Xe	136	1.e40	0.	0	0.0886	0.	0.	2.659395398079105e26	135.907
55	Cs	133	1.e40	3.5	2.582025	1	3.2295032583128867e30	3.6897169381277974e29	2.495763923374404e31	132.905
56	Ba	130	1.e40	0.	0	0.0011	0.	1.3589384007777338e32	4.3223255441391717e33	129.906
56	Ba	132	1.e40	0.	0	0.001	0.	1.3589384007777338e32	4.3223255441391717e33	131.905
56	Ba	134	1.e40	0.	0	0.0242	0.	1.3589384007777338e32	4.3223255441391717e33	133.904
56	Ba	135	1.e40	1.5	0.83794	0.0659	0.	1.3589384007777338e32	4.3223255441391717e33	134.905
56	Ba	136	1.e40	0.	0	0.0785	0.	1.3589384007777338e32	4.3223255441391717e33	135.904
56	Ba	137	1.e40	1.5	0.93737	0.11230000000000001	0.	1.3589384007777338e32	4.3223255441391717e33	136.905
56	Ba	138	1.e40	0.	0	0.7170000000000001	0.	1.3589384007777338e32	4.3223255441391717e33	137.905
57	La	138	3.4713360000000005e18	5.	3.713646	0.0009	0.	1.3399604642292274e31	4.273191942752654e32	137.907
57	La	139	1.e40	3.5	2.7830455	0.9991	0.	1.3399604642292274e31	4.273191942752654e32	138.906
58	Ce	136	1.e40	0.	0	0.0019	0.	3.408274322383363e31	7.475805760940932e32	135.907
58	Ce	138	1.e40	0.	0	0.0025	0.	3.408274322383363e31	7.475805760940932e32	137.905
58	Ce	140	1.e40	0.	0	0.8845000000000001	0.	3.408274322383363e31	7.475805760940932e32	139.905
58	Ce	142	1.e40	0.	0	0.11109999999999999	0.	3.408274322383363e31	7.475805760940932e32	141.909
59	Pr	141	1.e40	2.5	4.2754	1	0.	5.137135676349527e30	1.0655094103954344e32	140.907
60	Nd	142	1.e40	0.	0	0.2715	0.	2.5328425675070416e31	3.994134775374374e32	141.907
60	Nd	143	1.e40	-3.5	-1.065	0.1217	0.	2.5328425675070416e31	3.994134775374374e32	142.909
60	Nd	144	1.e40	0.	0	0.23800000000000002	0.	2.5328425675070416e31	3.994134775374374e32	143.91
60	Nd	145	1.e40	-3.5	-0.656	0.08289999999999999	0.	2.5328425675070416e31	3.994134775374374e32	144.912
60	Nd	146	1.e40	0.	0	0.17190000000000003	0.	2.5328425675070416e31	3.994134775374374e32	145.913
60	Nd	148	1.e40	0.	0	0.0576	0.	2.5328425675070416e31	3.994134775374374e32	147.916
60	Nd	150	1.e40	0.	0	0.0564	0.	2.5328425675070416e31	3.994134775374374e32	149.92
62	Sm	144	1.e40	0.	0	0.030699999999999998	0.	7.876303733039594e30	6.966480446927354e31	143.912
62	Sm	147	3.4713360000000005e18	-3.5	-0.812	0.1499	0.	7.876303733039594e30	6.966480446927354e31	146.914
62	Sm	148	1.e40	0.	0	0.1124	0.	7.876303733039594e30	6.966480446927354e31	147.914
62	Sm	149	6.31152e22	-3.5	-0.6677	0.13820000000000002	0.	7.876303733039594e30	6.966480446927354e31	148.917
62	Sm	150	1.e40	0.	0	0.0738	0.	7.876303733039594e30	6.966480446927354e31	149.917
62	Sm	152	1.e40	0.	0	0.2675	0.	7.876303733039594e30	6.966480446927354e31	151.919
62	Sm	154	1.e40	0.	0	0.2275	0.	7.876303733039594e30	6.966480446927354e31	153.922
63	Eu	151	1.e40	2.5	3.4717	0.4781	0.	2.984960947496789e30	2.067884498960268e31	150.919
63	Eu	153	1.e40	2.5	1.5324	0.5219	0.	2.984960947496789e30	2.067884498960268e31	152.921
64	Gd	152	1.e40	0.	0	0.802	0.	1.0143816343271331e31	5.773074721780624e31	151.919
